C-605 전체 텍스트 정밀 추출 결과
========================================================================================================================
source: C:\UnityProjects\SafeAR_Wangsuk_Viewer\Assets\StreamingAssets\WangsukDXF\SourceDXF\unzipped\dxf\6.가시설공사\C-605 굴착계획 평면도.dxf
all text count: 700
candidate count: 83

[후보 텍스트]
------------------------------------------------------------------------------------------------------------------------
[etc] 엄지말뚝을 H형강으로 적용 할 경우 KS F 4603에 적합한 제품을 사용하여야 한다. / x=-15727258.9, y=3256738.0, layer=Text, type=BLOCK_TEXT, source=virtual_block
1 / / x=-15650837.2, y=3301412.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
500 / x=-15645518.8, y=3301436.9, layer=TEXT-ER, type=TEXT, source=modelspace
A1 / x=-15665375.9, y=3301563.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
40.570 / x=-15923353.6, y=3301781.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
40.570 / x=-15923353.6, y=3301781.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
+40.57 / x=-15871874.4, y=3302108.2, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
X10 / x=-15853194.1, y=3302553.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
NO. 22 / x=-15986331.2, y=3303192.4, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
FH:43.59 / x=-15985219.1, y=3303531.0, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
39.570 / x=-15923920.0, y=3303699.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
축 척 / x=-15668864.4, y=3305162.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
SCALE / x=-15654864.4, y=3305162.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
FH(L):40.68 / x=-15903591.3, y=3305477.0, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
40.684 / x=-15903591.3, y=3305477.0, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X11 / x=-15836761.6, y=3307345.0, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
40.684 / x=-15904157.6, y=3307395.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
40.684 / x=-15904157.6, y=3307395.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
NO. 21+16.00 / x=-15983681.7, y=3308344.2, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
주 임 : 이진영 02-881-5622 / x=-15668873.2, y=3309185.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
39.684 / x=-15904724.0, y=3309313.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X12 / x=-15829886.6, y=3309355.6, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
+49.80 / x=-16009722.2, y=3310235.8, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
S=1:2.0 / x=-15930123.6, y=3310563.1, layer=터파기, type=BLOCK_TEXT, source=virtual_block
D / x=-15821915.5, y=3310672.2, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
+40.69 / x=-15842246.2, y=3310773.2, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
X13 / x=-15824611.4, y=3310912.5, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
EL+35.04m / x=-15959300.7, y=3311019.6, layer=T-text, type=BLOCK_TEXT, source=virtual_block
40.746 / x=-15884395.3, y=3311091.0, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):40.75 / x=-15884395.3, y=3311091.0, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
차 장 : 구명석 02-881-5624 / x=-15668873.2, y=3311685.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
EL(+)38.09 / x=-15922164.0, y=3311798.5, layer=터파기, type=BLOCK_TEXT, source=virtual_block
X14 / x=-15819328.8, y=3312443.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
40.746 / x=-15884961.7, y=3313009.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
615동 / x=-15956917.6, y=3313580.1, layer=RGB255, type=BLOCK_TEXT, source=virtual_block
X15 / x=-15814053.7, y=3314000.2, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
이 사 : 진광석 02-881-5550 / x=-15668873.2, y=3314185.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
A1 / x=-15993154.4, y=3314510.4, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
39.746 / x=-15885528.0, y=3314927.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
20M 도로 / x=-15839494.8, y=3315309.4, layer=_CT_택지현황, type=BLOCK_TEXT, source=virtual_block
X16 / x=-15808774.8, y=3315544.1, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
S=1:2.0 / x=-15911805.5, y=3315714.6, layer=터파기, type=BLOCK_TEXT, source=virtual_block
H-29 / x=-15935731.6, y=3315740.1, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
H-30 / x=-15974273.9, y=3315778.7, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
H-1 / x=-15903161.2, y=3316254.8, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
X17 / x=-15806074.0, y=3316319.8, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
H-300x300x10x15 / x=-15824295.4, y=3316369.9, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
H-300x200x9x14 / x=-15791021.1, y=3316369.9, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
H-300x300x10x15 / x=-15807377.7, y=3316369.9, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
H-300x200x9x14 / x=-15773411.7, y=3316369.9, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
A-1BL / x=-15693410.9, y=3316647.9, layer=_CT_택지현황, type=BLOCK_TEXT, source=virtual_block
FH(L):40.81 / x=-15865199.3, y=3316705.0, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
40.807 / x=-15865199.3, y=3316705.0, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
(대표번호 : 031-8069-8602) / x=-15668873.2, y=3317685.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
POST PILE / x=-15790966.4, y=3318243.1, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
WALE / x=-15824355.4, y=3318243.1, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
CORNER STRUT / x=-15807391.3, y=3318243.1, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
BEAM / x=-15773425.3, y=3318243.1, layer=-$$TEXT, type=BLOCK_TEXT, source=virtual_block
X18 / x=-15799359.2, y=3318297.7, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
S=1:2.0 / x=-15923643.7, y=3318338.0, layer=터파기, type=BLOCK_TEXT, source=virtual_block
40.807 / x=-15865765.7, y=3318623.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
+40.80 / x=-15814367.5, y=3318926.5, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
A2 / x=-15993154.4, y=3319214.7, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
38.11 / x=-15743568.6, y=3320185.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
설계담당자 / x=-15668873.2, y=3320185.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
X19 / x=-15792640.6, y=3320262.6, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
39.807 / x=-15866332.1, y=3320541.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
F / x=-15787680.4, y=3321001.6, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
40.859 / x=-15852666.3, y=3321140.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):40.86 / x=-15848454.3, y=3321602.2, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
FH:40.84 / x=-15805952.7, y=3322310.9, layer=도로체인계획고, type=BLOCK_TEXT, source=virtual_block
FH(L):40.87 / x=-15846003.3, y=3322319.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
40.867 / x=-15846003.3, y=3322319.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X20 / x=-15784963.5, y=3322512.4, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
NO.40 / x=-15804349.8, y=3322779.7, layer=도로체인번호, type=BLOCK_TEXT, source=virtual_block
40.859 / x=-15853232.7, y=3323058.4, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
+51.50 / x=-16034563.6, y=3323602.1, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
F1 / x=-15775958.6, y=3323694.3, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
정 진 교 / x=-15652945.9, y=3324162.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
40.867 / x=-15846569.7, y=3324237.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X21 / x=-15778787.0, y=3324300.1, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
39.859 / x=-15853799.1, y=3324976.5, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
E / x=-15935169.5, y=3326072.6, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
39.867 / x=-15847136.1, y=3326155.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X22 / x=-15772069.7, y=3326269.1, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
A3 / x=-15993154.4, y=3326428.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
+40.90 / x=-15784770.6, y=3327582.3, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
PROFESSIONAL ENG. NAME / x=-15659364.4, y=3327787.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
X23 / x=-15766794.5, y=3327826.0, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
40.928 / x=-15826807.4, y=3327933.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):40.93 / x=-15826807.4, y=3327933.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
NO. 21 / x=-15973083.5, y=3328951.5, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
기술사명 / x=-15659364.4, y=3329287.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
FH:41.59 / x=-15971971.4, y=3329290.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
X24 / x=-15761511.9, y=3329356.8, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
39.47 / x=-15717218.1, y=3329601.7, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
40.928 / x=-15827373.7, y=3329851.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
A4 / x=-15993154.4, y=3330427.8, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
0.8m 치환 / x=-15865266.6, y=3330476.4, layer=Defpoint, type=BLOCK_TEXT, source=virtual_block
DESIGN / x=-15668170.2, y=3330912.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
X25 / x=-15756236.8, y=3330913.7, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
G / x=-15753063.9, y=3330956.9, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
400 / x=-15815614.7, y=3331102.3, layer=$$_PILE, type=BLOCK_TEXT, source=virtual_block
EL+33.24m / x=-15873992.5, y=3331182.2, layer=T-text, type=BLOCK_TEXT, source=virtual_block
39.928 / x=-15827940.1, y=3331769.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
X26 / x=-15753040.6, y=3331848.5, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
설 계 / x=-15667159.2, y=3333412.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
FH(L):40.99 / x=-15807611.4, y=3333547.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
40.989 / x=-15807611.4, y=3333547.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
전기실/발전기실 / x=-15876559.3, y=3333742.7, layer=RGB255, type=BLOCK_TEXT, source=virtual_block
X27 / x=-15746318.3, y=3333800.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
(주)대웅엔지니어링그룹건축사사무소 / x=-15659474.4, y=3334561.5, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
NO.0 / x=-15726473.3, y=3334877.4, layer=도로체인번호, type=BLOCK_TEXT, source=virtual_block
X28 / x=-15741403.1, y=3335251.9, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
H-5 / x=-15836221.1, y=3335326.3, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
40.358 / x=-15974988.3, y=3335402.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
+41.00 / x=-15757264.8, y=3335430.5, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
40.989 / x=-15808177.7, y=3335465.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
D1 / x=-15896421.0, y=3336317.5, layer=계산용단면, type=BLOCK_TEXT, source=virtual_block
405 / x=-15817695.4, y=3336689.9, layer=$$_PILE, type=BLOCK_TEXT, source=virtual_block
FH:41.17 / x=-15725982.3, y=3336761.0, layer=도로체인계획고, type=BLOCK_TEXT, source=virtual_block
39.989 / x=-15808744.1, y=3337383.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
A5 / x=-15993154.4, y=3337441.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
H-31 / x=-15872826.2, y=3337927.9, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
FH(L):41.05 / x=-15788415.4, y=3339161.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
41.050 / x=-15788415.4, y=3339161.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
DRAWING OFFICE NAME / x=-15659364.4, y=3339287.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
설계사무소명 / x=-15659364.4, y=3340787.7, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
41.396 / x=-15976645.6, y=3341015.0, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
41.050 / x=-15788981.8, y=3341079.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
+48.70 / x=-16010116.4, y=3341564.4, layer=LEVEL, type=BLOCK_TEXT, source=virtual_block
EL+31.54m / x=-15908237.8, y=3341915.5, layer=T-text, type=BLOCK_TEXT, source=virtual_block
S=1:1.5 / x=-15912424.1, y=3341936.8, layer=터파기, type=BLOCK_TEXT, source=virtual_block
A6 / x=-15993154.4, y=3342328.3, layer=열넘버-ER, type=BLOCK_TEXT, source=virtual_block
40.050 / x=-15789548.1, y=3342997.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
1.6m 치환 / x=-15819160.9, y=3343304.0, layer=Defpoint, type=BLOCK_TEXT, source=virtual_block
FH(R):46.67 / x=-15998243.3, y=3343535.2, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
46.667 / x=-15998243.4, y=3343535.4, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
372 / x=-15770755.9, y=3344151.2, layer=$$_PILE, type=BLOCK_TEXT, source=virtual_block
601동 / x=-15905854.7, y=3344476.0, layer=RGB255, type=BLOCK_TEXT, source=virtual_block
EL+33.54m / x=-15828136.7, y=3344481.3, layer=T-text, type=BLOCK_TEXT, source=virtual_block
EL(+)35.44 / x=-15790195.2, y=3344527.7, layer=터파기, type=BLOCK_TEXT, source=virtual_block
대 리 : 우기범 070-4742-2715 / x=-15668873.2, y=3344685.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
41.111 / x=-15769219.4, y=3344775.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):41.11 / x=-15769219.4, y=3344775.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
EL+35.44m / x=-15796505.3, y=3345378.5, layer=T-text, type=BLOCK_TEXT, source=virtual_block
41.433 / x=-15978302.8, y=3346627.8, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
NO. 20 / x=-15957451.5, y=3346635.6, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
41.111 / x=-15769785.8, y=3346693.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH:41.43 / x=-15978714.1, y=3346787.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
FH:40.51 / x=-15956339.4, y=3346974.3, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
열교환실 / x=-15827159.9, y=3347041.8, layer=RGB255, type=BLOCK_TEXT, source=virtual_block
H-27 / x=-15942823.1, y=3347113.3, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
과 장 : 김찬우 070-4633-4355 / x=-15668873.2, y=3347185.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
근생PIT / x=-15794875.7, y=3347939.0, layer=RGB255, type=BLOCK_TEXT, source=virtual_block
FH:41.15 / x=-15705608.2, y=3348500.5, layer=도로체인계획고, type=BLOCK_TEXT, source=virtual_block
40.111 / x=-15770352.2, y=3348611.3, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
H-32 / x=-15801910.3, y=3349264.6, layer=#시추위치_탄성파탐사, type=BLOCK_TEXT, source=virtual_block
실 장 : 송봉건 02-6238-2714 / x=-15668873.2, y=3349685.2, layer=FTEXT, type=BLOCK_TEXT, source=virtual_block
NO.0 / x=-15706076.9, y=3350103.3, layer=도로체인번호, type=BLOCK_TEXT, source=virtual_block
FH(L):41.17 / x=-15750023.4, y=3350389.1, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
41.172 / x=-15750023.4, y=3350389.1, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):41.19 / x=-15744589.0, y=3351978.3, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
41.190 / x=-15744597.1, y=3352005.7, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
41.172 / x=-15750589.8, y=3352307.2, layer=블록계획고점, type=BLOCK_TEXT, source=virtual_block
FH(L):41.20 / x=-15742669.4, y=3352539.7, layer=블럭체인계획고, type=BLOCK_TEXT, source=virtual_block
